sheet	cell	v0.4.2_value	v0.5.1_value
ENGINE	AJ969	'=IF(OR($AI969="",$AI969="BLOCKED",$AI969="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z969<SETTINGS!$B$24,1,0)-IF($AE969="QB UNCERTAIN",1,0)-IF($AF969<>"",1,0)-IF($AG969<>"",1,0)+IF(CALC!$Z969>=6,1,0))))'	'=IF(OR($AI969="",$AI969="BLOCKED",$AI969="PENDING LINE",$AI969="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z969<SETTINGS!$B$24,1,0)-IF($AE969="QB UNCERTAIN",1,0)-IF($AF969<>"",1,0)-IF($AG969<>"",1,0)+IF(CALC!$Z969>=6,1,0))))'
ENGINE	AI970	'=IF($A970="","",IF($AH970<>"","BLOCKED",IF(CALC!$S970=1,"PENDING LINE",IF(CALC!$Q970=1,"STALE LINE",IF($AE970="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF970<>"",AND($G970="FCS",$I970=""),AND($H970="FCS",$J970="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B970="",$C970=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A970="","",IF($AH970<>"","BLOCKED",IF($AG970<>"","FCS — NO PLAY",IF(CALC!$S970=1,"PENDING LINE",IF(CALC!$Q970=1,"STALE LINE",IF($AE970="QB UNCERTAIN","QB UNCERTAIN",IF($AF970<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B970="",$C970=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ970	'=IF(OR($AI970="",$AI970="BLOCKED",$AI970="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z970<SETTINGS!$B$24,1,0)-IF($AE970="QB UNCERTAIN",1,0)-IF($AF970<>"",1,0)-IF($AG970<>"",1,0)+IF(CALC!$Z970>=6,1,0))))'	'=IF(OR($AI970="",$AI970="BLOCKED",$AI970="PENDING LINE",$AI970="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z970<SETTINGS!$B$24,1,0)-IF($AE970="QB UNCERTAIN",1,0)-IF($AF970<>"",1,0)-IF($AG970<>"",1,0)+IF(CALC!$Z970>=6,1,0))))'
ENGINE	AI971	'=IF($A971="","",IF($AH971<>"","BLOCKED",IF(CALC!$S971=1,"PENDING LINE",IF(CALC!$Q971=1,"STALE LINE",IF($AE971="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF971<>"",AND($G971="FCS",$I971=""),AND($H971="FCS",$J971="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B971="",$C971=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A971="","",IF($AH971<>"","BLOCKED",IF($AG971<>"","FCS — NO PLAY",IF(CALC!$S971=1,"PENDING LINE",IF(CALC!$Q971=1,"STALE LINE",IF($AE971="QB UNCERTAIN","QB UNCERTAIN",IF($AF971<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B971="",$C971=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ971	'=IF(OR($AI971="",$AI971="BLOCKED",$AI971="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z971<SETTINGS!$B$24,1,0)-IF($AE971="QB UNCERTAIN",1,0)-IF($AF971<>"",1,0)-IF($AG971<>"",1,0)+IF(CALC!$Z971>=6,1,0))))'	'=IF(OR($AI971="",$AI971="BLOCKED",$AI971="PENDING LINE",$AI971="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z971<SETTINGS!$B$24,1,0)-IF($AE971="QB UNCERTAIN",1,0)-IF($AF971<>"",1,0)-IF($AG971<>"",1,0)+IF(CALC!$Z971>=6,1,0))))'
ENGINE	AI972	'=IF($A972="","",IF($AH972<>"","BLOCKED",IF(CALC!$S972=1,"PENDING LINE",IF(CALC!$Q972=1,"STALE LINE",IF($AE972="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF972<>"",AND($G972="FCS",$I972=""),AND($H972="FCS",$J972="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B972="",$C972=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A972="","",IF($AH972<>"","BLOCKED",IF($AG972<>"","FCS — NO PLAY",IF(CALC!$S972=1,"PENDING LINE",IF(CALC!$Q972=1,"STALE LINE",IF($AE972="QB UNCERTAIN","QB UNCERTAIN",IF($AF972<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B972="",$C972=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ972	'=IF(OR($AI972="",$AI972="BLOCKED",$AI972="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z972<SETTINGS!$B$24,1,0)-IF($AE972="QB UNCERTAIN",1,0)-IF($AF972<>"",1,0)-IF($AG972<>"",1,0)+IF(CALC!$Z972>=6,1,0))))'	'=IF(OR($AI972="",$AI972="BLOCKED",$AI972="PENDING LINE",$AI972="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z972<SETTINGS!$B$24,1,0)-IF($AE972="QB UNCERTAIN",1,0)-IF($AF972<>"",1,0)-IF($AG972<>"",1,0)+IF(CALC!$Z972>=6,1,0))))'
ENGINE	AI973	'=IF($A973="","",IF($AH973<>"","BLOCKED",IF(CALC!$S973=1,"PENDING LINE",IF(CALC!$Q973=1,"STALE LINE",IF($AE973="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF973<>"",AND($G973="FCS",$I973=""),AND($H973="FCS",$J973="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B973="",$C973=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A973="","",IF($AH973<>"","BLOCKED",IF($AG973<>"","FCS — NO PLAY",IF(CALC!$S973=1,"PENDING LINE",IF(CALC!$Q973=1,"STALE LINE",IF($AE973="QB UNCERTAIN","QB UNCERTAIN",IF($AF973<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B973="",$C973=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ973	'=IF(OR($AI973="",$AI973="BLOCKED",$AI973="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z973<SETTINGS!$B$24,1,0)-IF($AE973="QB UNCERTAIN",1,0)-IF($AF973<>"",1,0)-IF($AG973<>"",1,0)+IF(CALC!$Z973>=6,1,0))))'	'=IF(OR($AI973="",$AI973="BLOCKED",$AI973="PENDING LINE",$AI973="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z973<SETTINGS!$B$24,1,0)-IF($AE973="QB UNCERTAIN",1,0)-IF($AF973<>"",1,0)-IF($AG973<>"",1,0)+IF(CALC!$Z973>=6,1,0))))'
ENGINE	AI974	'=IF($A974="","",IF($AH974<>"","BLOCKED",IF(CALC!$S974=1,"PENDING LINE",IF(CALC!$Q974=1,"STALE LINE",IF($AE974="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF974<>"",AND($G974="FCS",$I974=""),AND($H974="FCS",$J974="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B974="",$C974=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A974="","",IF($AH974<>"","BLOCKED",IF($AG974<>"","FCS — NO PLAY",IF(CALC!$S974=1,"PENDING LINE",IF(CALC!$Q974=1,"STALE LINE",IF($AE974="QB UNCERTAIN","QB UNCERTAIN",IF($AF974<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B974="",$C974=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ974	'=IF(OR($AI974="",$AI974="BLOCKED",$AI974="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z974<SETTINGS!$B$24,1,0)-IF($AE974="QB UNCERTAIN",1,0)-IF($AF974<>"",1,0)-IF($AG974<>"",1,0)+IF(CALC!$Z974>=6,1,0))))'	'=IF(OR($AI974="",$AI974="BLOCKED",$AI974="PENDING LINE",$AI974="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z974<SETTINGS!$B$24,1,0)-IF($AE974="QB UNCERTAIN",1,0)-IF($AF974<>"",1,0)-IF($AG974<>"",1,0)+IF(CALC!$Z974>=6,1,0))))'
ENGINE	AI975	'=IF($A975="","",IF($AH975<>"","BLOCKED",IF(CALC!$S975=1,"PENDING LINE",IF(CALC!$Q975=1,"STALE LINE",IF($AE975="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF975<>"",AND($G975="FCS",$I975=""),AND($H975="FCS",$J975="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B975="",$C975=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A975="","",IF($AH975<>"","BLOCKED",IF($AG975<>"","FCS — NO PLAY",IF(CALC!$S975=1,"PENDING LINE",IF(CALC!$Q975=1,"STALE LINE",IF($AE975="QB UNCERTAIN","QB UNCERTAIN",IF($AF975<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B975="",$C975=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ975	'=IF(OR($AI975="",$AI975="BLOCKED",$AI975="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z975<SETTINGS!$B$24,1,0)-IF($AE975="QB UNCERTAIN",1,0)-IF($AF975<>"",1,0)-IF($AG975<>"",1,0)+IF(CALC!$Z975>=6,1,0))))'	'=IF(OR($AI975="",$AI975="BLOCKED",$AI975="PENDING LINE",$AI975="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z975<SETTINGS!$B$24,1,0)-IF($AE975="QB UNCERTAIN",1,0)-IF($AF975<>"",1,0)-IF($AG975<>"",1,0)+IF(CALC!$Z975>=6,1,0))))'
ENGINE	AI976	'=IF($A976="","",IF($AH976<>"","BLOCKED",IF(CALC!$S976=1,"PENDING LINE",IF(CALC!$Q976=1,"STALE LINE",IF($AE976="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF976<>"",AND($G976="FCS",$I976=""),AND($H976="FCS",$J976="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B976="",$C976=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A976="","",IF($AH976<>"","BLOCKED",IF($AG976<>"","FCS — NO PLAY",IF(CALC!$S976=1,"PENDING LINE",IF(CALC!$Q976=1,"STALE LINE",IF($AE976="QB UNCERTAIN","QB UNCERTAIN",IF($AF976<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B976="",$C976=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ976	'=IF(OR($AI976="",$AI976="BLOCKED",$AI976="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z976<SETTINGS!$B$24,1,0)-IF($AE976="QB UNCERTAIN",1,0)-IF($AF976<>"",1,0)-IF($AG976<>"",1,0)+IF(CALC!$Z976>=6,1,0))))'	'=IF(OR($AI976="",$AI976="BLOCKED",$AI976="PENDING LINE",$AI976="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z976<SETTINGS!$B$24,1,0)-IF($AE976="QB UNCERTAIN",1,0)-IF($AF976<>"",1,0)-IF($AG976<>"",1,0)+IF(CALC!$Z976>=6,1,0))))'
ENGINE	AI977	'=IF($A977="","",IF($AH977<>"","BLOCKED",IF(CALC!$S977=1,"PENDING LINE",IF(CALC!$Q977=1,"STALE LINE",IF($AE977="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF977<>"",AND($G977="FCS",$I977=""),AND($H977="FCS",$J977="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B977="",$C977=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A977="","",IF($AH977<>"","BLOCKED",IF($AG977<>"","FCS — NO PLAY",IF(CALC!$S977=1,"PENDING LINE",IF(CALC!$Q977=1,"STALE LINE",IF($AE977="QB UNCERTAIN","QB UNCERTAIN",IF($AF977<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B977="",$C977=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ977	'=IF(OR($AI977="",$AI977="BLOCKED",$AI977="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z977<SETTINGS!$B$24,1,0)-IF($AE977="QB UNCERTAIN",1,0)-IF($AF977<>"",1,0)-IF($AG977<>"",1,0)+IF(CALC!$Z977>=6,1,0))))'	'=IF(OR($AI977="",$AI977="BLOCKED",$AI977="PENDING LINE",$AI977="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z977<SETTINGS!$B$24,1,0)-IF($AE977="QB UNCERTAIN",1,0)-IF($AF977<>"",1,0)-IF($AG977<>"",1,0)+IF(CALC!$Z977>=6,1,0))))'
ENGINE	AI978	'=IF($A978="","",IF($AH978<>"","BLOCKED",IF(CALC!$S978=1,"PENDING LINE",IF(CALC!$Q978=1,"STALE LINE",IF($AE978="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF978<>"",AND($G978="FCS",$I978=""),AND($H978="FCS",$J978="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B978="",$C978=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A978="","",IF($AH978<>"","BLOCKED",IF($AG978<>"","FCS — NO PLAY",IF(CALC!$S978=1,"PENDING LINE",IF(CALC!$Q978=1,"STALE LINE",IF($AE978="QB UNCERTAIN","QB UNCERTAIN",IF($AF978<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B978="",$C978=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ978	'=IF(OR($AI978="",$AI978="BLOCKED",$AI978="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z978<SETTINGS!$B$24,1,0)-IF($AE978="QB UNCERTAIN",1,0)-IF($AF978<>"",1,0)-IF($AG978<>"",1,0)+IF(CALC!$Z978>=6,1,0))))'	'=IF(OR($AI978="",$AI978="BLOCKED",$AI978="PENDING LINE",$AI978="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z978<SETTINGS!$B$24,1,0)-IF($AE978="QB UNCERTAIN",1,0)-IF($AF978<>"",1,0)-IF($AG978<>"",1,0)+IF(CALC!$Z978>=6,1,0))))'
ENGINE	AI979	'=IF($A979="","",IF($AH979<>"","BLOCKED",IF(CALC!$S979=1,"PENDING LINE",IF(CALC!$Q979=1,"STALE LINE",IF($AE979="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF979<>"",AND($G979="FCS",$I979=""),AND($H979="FCS",$J979="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B979="",$C979=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A979="","",IF($AH979<>"","BLOCKED",IF($AG979<>"","FCS — NO PLAY",IF(CALC!$S979=1,"PENDING LINE",IF(CALC!$Q979=1,"STALE LINE",IF($AE979="QB UNCERTAIN","QB UNCERTAIN",IF($AF979<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B979="",$C979=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ979	'=IF(OR($AI979="",$AI979="BLOCKED",$AI979="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z979<SETTINGS!$B$24,1,0)-IF($AE979="QB UNCERTAIN",1,0)-IF($AF979<>"",1,0)-IF($AG979<>"",1,0)+IF(CALC!$Z979>=6,1,0))))'	'=IF(OR($AI979="",$AI979="BLOCKED",$AI979="PENDING LINE",$AI979="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z979<SETTINGS!$B$24,1,0)-IF($AE979="QB UNCERTAIN",1,0)-IF($AF979<>"",1,0)-IF($AG979<>"",1,0)+IF(CALC!$Z979>=6,1,0))))'
ENGINE	AI980	'=IF($A980="","",IF($AH980<>"","BLOCKED",IF(CALC!$S980=1,"PENDING LINE",IF(CALC!$Q980=1,"STALE LINE",IF($AE980="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF980<>"",AND($G980="FCS",$I980=""),AND($H980="FCS",$J980="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B980="",$C980=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A980="","",IF($AH980<>"","BLOCKED",IF($AG980<>"","FCS — NO PLAY",IF(CALC!$S980=1,"PENDING LINE",IF(CALC!$Q980=1,"STALE LINE",IF($AE980="QB UNCERTAIN","QB UNCERTAIN",IF($AF980<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B980="",$C980=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ980	'=IF(OR($AI980="",$AI980="BLOCKED",$AI980="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z980<SETTINGS!$B$24,1,0)-IF($AE980="QB UNCERTAIN",1,0)-IF($AF980<>"",1,0)-IF($AG980<>"",1,0)+IF(CALC!$Z980>=6,1,0))))'	'=IF(OR($AI980="",$AI980="BLOCKED",$AI980="PENDING LINE",$AI980="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z980<SETTINGS!$B$24,1,0)-IF($AE980="QB UNCERTAIN",1,0)-IF($AF980<>"",1,0)-IF($AG980<>"",1,0)+IF(CALC!$Z980>=6,1,0))))'
ENGINE	AI981	'=IF($A981="","",IF($AH981<>"","BLOCKED",IF(CALC!$S981=1,"PENDING LINE",IF(CALC!$Q981=1,"STALE LINE",IF($AE981="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF981<>"",AND($G981="FCS",$I981=""),AND($H981="FCS",$J981="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B981="",$C981=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A981="","",IF($AH981<>"","BLOCKED",IF($AG981<>"","FCS — NO PLAY",IF(CALC!$S981=1,"PENDING LINE",IF(CALC!$Q981=1,"STALE LINE",IF($AE981="QB UNCERTAIN","QB UNCERTAIN",IF($AF981<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B981="",$C981=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ981	'=IF(OR($AI981="",$AI981="BLOCKED",$AI981="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z981<SETTINGS!$B$24,1,0)-IF($AE981="QB UNCERTAIN",1,0)-IF($AF981<>"",1,0)-IF($AG981<>"",1,0)+IF(CALC!$Z981>=6,1,0))))'	'=IF(OR($AI981="",$AI981="BLOCKED",$AI981="PENDING LINE",$AI981="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z981<SETTINGS!$B$24,1,0)-IF($AE981="QB UNCERTAIN",1,0)-IF($AF981<>"",1,0)-IF($AG981<>"",1,0)+IF(CALC!$Z981>=6,1,0))))'
ENGINE	AI982	'=IF($A982="","",IF($AH982<>"","BLOCKED",IF(CALC!$S982=1,"PENDING LINE",IF(CALC!$Q982=1,"STALE LINE",IF($AE982="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF982<>"",AND($G982="FCS",$I982=""),AND($H982="FCS",$J982="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B982="",$C982=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A982="","",IF($AH982<>"","BLOCKED",IF($AG982<>"","FCS — NO PLAY",IF(CALC!$S982=1,"PENDING LINE",IF(CALC!$Q982=1,"STALE LINE",IF($AE982="QB UNCERTAIN","QB UNCERTAIN",IF($AF982<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B982="",$C982=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ982	'=IF(OR($AI982="",$AI982="BLOCKED",$AI982="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z982<SETTINGS!$B$24,1,0)-IF($AE982="QB UNCERTAIN",1,0)-IF($AF982<>"",1,0)-IF($AG982<>"",1,0)+IF(CALC!$Z982>=6,1,0))))'	'=IF(OR($AI982="",$AI982="BLOCKED",$AI982="PENDING LINE",$AI982="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z982<SETTINGS!$B$24,1,0)-IF($AE982="QB UNCERTAIN",1,0)-IF($AF982<>"",1,0)-IF($AG982<>"",1,0)+IF(CALC!$Z982>=6,1,0))))'
ENGINE	AI983	'=IF($A983="","",IF($AH983<>"","BLOCKED",IF(CALC!$S983=1,"PENDING LINE",IF(CALC!$Q983=1,"STALE LINE",IF($AE983="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF983<>"",AND($G983="FCS",$I983=""),AND($H983="FCS",$J983="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B983="",$C983=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A983="","",IF($AH983<>"","BLOCKED",IF($AG983<>"","FCS — NO PLAY",IF(CALC!$S983=1,"PENDING LINE",IF(CALC!$Q983=1,"STALE LINE",IF($AE983="QB UNCERTAIN","QB UNCERTAIN",IF($AF983<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B983="",$C983=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ983	'=IF(OR($AI983="",$AI983="BLOCKED",$AI983="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z983<SETTINGS!$B$24,1,0)-IF($AE983="QB UNCERTAIN",1,0)-IF($AF983<>"",1,0)-IF($AG983<>"",1,0)+IF(CALC!$Z983>=6,1,0))))'	'=IF(OR($AI983="",$AI983="BLOCKED",$AI983="PENDING LINE",$AI983="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z983<SETTINGS!$B$24,1,0)-IF($AE983="QB UNCERTAIN",1,0)-IF($AF983<>"",1,0)-IF($AG983<>"",1,0)+IF(CALC!$Z983>=6,1,0))))'
ENGINE	AI984	'=IF($A984="","",IF($AH984<>"","BLOCKED",IF(CALC!$S984=1,"PENDING LINE",IF(CALC!$Q984=1,"STALE LINE",IF($AE984="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF984<>"",AND($G984="FCS",$I984=""),AND($H984="FCS",$J984="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B984="",$C984=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A984="","",IF($AH984<>"","BLOCKED",IF($AG984<>"","FCS — NO PLAY",IF(CALC!$S984=1,"PENDING LINE",IF(CALC!$Q984=1,"STALE LINE",IF($AE984="QB UNCERTAIN","QB UNCERTAIN",IF($AF984<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B984="",$C984=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ984	'=IF(OR($AI984="",$AI984="BLOCKED",$AI984="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z984<SETTINGS!$B$24,1,0)-IF($AE984="QB UNCERTAIN",1,0)-IF($AF984<>"",1,0)-IF($AG984<>"",1,0)+IF(CALC!$Z984>=6,1,0))))'	'=IF(OR($AI984="",$AI984="BLOCKED",$AI984="PENDING LINE",$AI984="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z984<SETTINGS!$B$24,1,0)-IF($AE984="QB UNCERTAIN",1,0)-IF($AF984<>"",1,0)-IF($AG984<>"",1,0)+IF(CALC!$Z984>=6,1,0))))'
ENGINE	AI985	'=IF($A985="","",IF($AH985<>"","BLOCKED",IF(CALC!$S985=1,"PENDING LINE",IF(CALC!$Q985=1,"STALE LINE",IF($AE985="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF985<>"",AND($G985="FCS",$I985=""),AND($H985="FCS",$J985="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B985="",$C985=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A985="","",IF($AH985<>"","BLOCKED",IF($AG985<>"","FCS — NO PLAY",IF(CALC!$S985=1,"PENDING LINE",IF(CALC!$Q985=1,"STALE LINE",IF($AE985="QB UNCERTAIN","QB UNCERTAIN",IF($AF985<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B985="",$C985=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ985	'=IF(OR($AI985="",$AI985="BLOCKED",$AI985="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z985<SETTINGS!$B$24,1,0)-IF($AE985="QB UNCERTAIN",1,0)-IF($AF985<>"",1,0)-IF($AG985<>"",1,0)+IF(CALC!$Z985>=6,1,0))))'	'=IF(OR($AI985="",$AI985="BLOCKED",$AI985="PENDING LINE",$AI985="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z985<SETTINGS!$B$24,1,0)-IF($AE985="QB UNCERTAIN",1,0)-IF($AF985<>"",1,0)-IF($AG985<>"",1,0)+IF(CALC!$Z985>=6,1,0))))'
ENGINE	AI986	'=IF($A986="","",IF($AH986<>"","BLOCKED",IF(CALC!$S986=1,"PENDING LINE",IF(CALC!$Q986=1,"STALE LINE",IF($AE986="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF986<>"",AND($G986="FCS",$I986=""),AND($H986="FCS",$J986="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B986="",$C986=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A986="","",IF($AH986<>"","BLOCKED",IF($AG986<>"","FCS — NO PLAY",IF(CALC!$S986=1,"PENDING LINE",IF(CALC!$Q986=1,"STALE LINE",IF($AE986="QB UNCERTAIN","QB UNCERTAIN",IF($AF986<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B986="",$C986=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ986	'=IF(OR($AI986="",$AI986="BLOCKED",$AI986="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z986<SETTINGS!$B$24,1,0)-IF($AE986="QB UNCERTAIN",1,0)-IF($AF986<>"",1,0)-IF($AG986<>"",1,0)+IF(CALC!$Z986>=6,1,0))))'	'=IF(OR($AI986="",$AI986="BLOCKED",$AI986="PENDING LINE",$AI986="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z986<SETTINGS!$B$24,1,0)-IF($AE986="QB UNCERTAIN",1,0)-IF($AF986<>"",1,0)-IF($AG986<>"",1,0)+IF(CALC!$Z986>=6,1,0))))'
ENGINE	AI987	'=IF($A987="","",IF($AH987<>"","BLOCKED",IF(CALC!$S987=1,"PENDING LINE",IF(CALC!$Q987=1,"STALE LINE",IF($AE987="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF987<>"",AND($G987="FCS",$I987=""),AND($H987="FCS",$J987="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B987="",$C987=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A987="","",IF($AH987<>"","BLOCKED",IF($AG987<>"","FCS — NO PLAY",IF(CALC!$S987=1,"PENDING LINE",IF(CALC!$Q987=1,"STALE LINE",IF($AE987="QB UNCERTAIN","QB UNCERTAIN",IF($AF987<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B987="",$C987=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ987	'=IF(OR($AI987="",$AI987="BLOCKED",$AI987="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z987<SETTINGS!$B$24,1,0)-IF($AE987="QB UNCERTAIN",1,0)-IF($AF987<>"",1,0)-IF($AG987<>"",1,0)+IF(CALC!$Z987>=6,1,0))))'	'=IF(OR($AI987="",$AI987="BLOCKED",$AI987="PENDING LINE",$AI987="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z987<SETTINGS!$B$24,1,0)-IF($AE987="QB UNCERTAIN",1,0)-IF($AF987<>"",1,0)-IF($AG987<>"",1,0)+IF(CALC!$Z987>=6,1,0))))'
